valid_time,temp_2m_t-0,temp_2m_t-1,temp_2m_t-2,temp_2m_t-3,temp_2m_t-4,temp_2m_t-5,dewpoint_2m_t-0,dewpoint_2m_t-1,dewpoint_2m_t-2,dewpoint_2m_t-3,dewpoint_2m_t-4,dewpoint_2m_t-5,wind_u_10m_t-0,wind_u_10m_t-1,wind_u_10m_t-2,wind_u_10m_t-3,wind_u_10m_t-4,wind_u_10m_t-5,wind_v_10m_t-0,wind_v_10m_t-1,wind_v_10m_t-2,wind_v_10m_t-3,wind_v_10m_t-4,wind_v_10m_t-5,surface_pressure_t-0,surface_pressure_t-1,surface_pressure_t-2,surface_pressure_t-3,surface_pressure_t-4,surface_pressure_t-5,target_temp_t+1
2023-01-02 14:00:00,5.7540894,4.789398,4.6841736,4.511383,4.724365,5.6570435,3.8862305,3.2685547,2.932434,2.7442017,2.6695557,3.248291,2.005652,2.3060675,2.4744434,2.5458558,2.798971,3.0744953,-0.5805127,-0.6641077,-0.43438232,-0.3826117,-0.111604005,-0.7262451,101554.78,101504.75,101453.04,101391.12,101341.42,101317.86,8.072327
2023-01-02 15:00:00,8.072327,5.7540894,4.789398,4.6841736,4.511383,4.724365,5.116089,3.8862305,3.2685547,2.932434,2.7442017,2.6695557,1.4171839,2.005652,2.3060675,2.4744434,2.5458558,2.798971,-0.15484864,-0.5805127,-0.6641077,-0.43438232,-0.3826117,-0.111604005,101589.62,101554.78,101504.75,101453.04,101391.12,101341.42,9.237183
2023-01-02 16:00:00,9.237183,8.072327,5.7540894,4.789398,4.6841736,4.511383,5.405365,5.116089,3.8862305,3.2685547,2.932434,2.7442017,1.0281665,1.4171839,2.005652,2.3060675,2.4744434,2.5458558,0.4334546,-0.15484864,-0.5805127,-0.6641077,-0.43438232,-0.3826117,101538.3,101589.62,101554.78,101504.75,101453.04,101391.12,10.31015
2023-01-02 17:00:00,10.31015,9.237183,8.072327,5.7540894,4.789398,4.6841736,5.337555,5.405365,5.116089,3.8862305,3.2685547,2.932434,1.1481202,1.0281665,1.4171839,2.005652,2.3060675,2.4744434,1.018075,0.4334546,-0.15484864,-0.5805127,-0.6641077,-0.43438232,101461.91,101538.3,101589.62,101554.78,101504.75,101453.04,10.949432
2023-01-02 18:00:00,10.949432,10.31015,9.237183,8.072327,5.7540894,4.789398,5.437042,5.337555,5.405365,5.116089,3.8862305,3.2685547,1.4624493,1.1481202,1.0281665,1.4171839,2.005652,2.3060675,1.2418866,1.018075,0.4334546,-0.15484864,-0.5805127,-0.6641077,101441.86,101461.91,101538.3,101589.62,101554.78,101504.75,11.441925
2023-01-02 19:00:00,11.441925,10.949432,10.31015,9.237183,8.072327,5.7540894,5.5154114,5.437042,5.337555,5.405365,5.116089,3.8862305,1.7712238,1.4624493,1.1481202,1.0281665,1.4171839,2.005652,1.5957782,1.2418866,1.018075,0.4334546,-0.15484864,-0.5805127,101435.06,101441.86,101461.91,101538.3,101589.62,101554.78,11.29599
2023-01-02 20:00:00,11.29599,11.441925,10.949432,10.31015,9.237183,8.072327,5.72052,5.5154114,5.437042,5.337555,5.405365,5.116089,1.5717932,1.7712238,1.4624493,1.1481202,1.0281665,1.4171839,1.8798022,1.5957782,1.2418866,1.018075,0.4334546,-0.15484864,101444.82,101435.06,101441.86,101461.91,101538.3,101589.62,11.389465
2023-01-02 21:00:00,11.389465,11.29599,11.441925,10.949432,10.31015,9.237183,5.9228516,5.72052,5.5154114,5.437042,5.337555,5.405365,0.75829893,1.5717932,1.7712238,1.4624493,1.1481202,1.0281665,2.055683,1.8798022,1.5957782,1.2418866,1.018075,0.4334546,101466.03,101444.82,101435.06,101441.86,101461.91,101538.3,10.192108
2023-01-02 22:00:00,10.192108,11.389465,11.29599,11.441925,10.949432,10.31015,6.789917,5.9228516,5.72052,5.5154114,5.437042,5.337555,0.9655798,0.75829893,1.5717932,1.7712238,1.4624493,1.1481202,1.9564698,2.055683,1.8798022,1.5957782,1.2418866,1.018075,101489.36,101466.03,101444.82,101435.06,101441.86,101461.91,9.848328
2023-01-02 23:00:00,9.848328,10.192108,11.389465,11.29599,11.441925,10.949432,6.8647156,6.789917,5.9228516,5.72052,5.5154114,5.437042,0.75101316,0.9655798,0.75829893,1.5717932,1.7712238,1.4624493,2.2606847,1.9564698,2.055683,1.8798022,1.5957782,1.2418866,101535.61,101489.36,101466.03,101444.82,101435.06,101441.86,9.471191
2023-01-03 00:00:00,9.471191,9.848328,10.192108,11.389465,11.29599,11.441925,6.912903,6.8647156,6.789917,5.9228516,5.72052,5.5154114,0.81474364,0.75101316,0.9655798,0.75829893,1.5717932,1.7712238,2.544538,2.2606847,1.9564698,2.055683,1.8798022,1.5957782,101550.56,101535.61,101489.36,101466.03,101444.82,101435.06,9.537781
